timestamp,energy
2025-07-12 16:00:00,1636500.6
2025-07-12 17:00:00,1620022.4
2025-07-12 18:00:00,1567413.0
2025-07-12 19:00:00,1499791.7
2025-07-12 20:00:00,1471853.7
2025-07-12 21:00:00,1415494.2
2025-07-12 22:00:00,1324046.5
2025-07-12 23:00:00,1220630.1
2025-07-13 00:00:00,1117765.2
2025-07-13 01:00:00,1036636.7
2025-07-13 02:00:00,969829.8
2025-07-13 03:00:00,921819.4
2025-07-13 04:00:00,889720.1
2025-07-13 05:00:00,879994.2
2025-07-13 06:00:00,934155.9
2025-07-13 07:00:00,1024666.4
2025-07-13 08:00:00,1105107.2
2025-07-13 09:00:00,1131041.7
2025-07-13 10:00:00,1194565.0
2025-07-13 11:00:00,1332515.3
2025-07-13 12:00:00,1431734.8
2025-07-13 13:00:00,1488400.7
2025-07-13 14:00:00,1530297.5
2025-07-13 15:00:00,1553004.2
2025-07-13 16:00:00,1583399.8
2025-07-13 17:00:00,1595287.7
2025-07-13 18:00:00,1562690.3
2025-07-13 19:00:00,1505989.8
2025-07-13 20:00:00,1458264.7
2025-07-13 21:00:00,1355124.0
2025-07-13 22:00:00,1209976.9
2025-07-13 23:00:00,1069868.7
2025-07-14 00:00:00,953819.3
2025-07-14 01:00:00,873680.4
2025-07-14 02:00:00,815222.7
2025-07-14 03:00:00,779224.8
2025-07-14 04:00:00,774025.4
2025-07-14 05:00:00,787669.3
2025-07-14 06:00:00,818980.0
2025-07-14 07:00:00,887703.6
2025-07-14 08:00:00,971334.0
2025-07-14 09:00:00,1075361.0
2025-07-14 10:00:00,1186640.4
2025-07-14 11:00:00,1282665.0
2025-07-14 12:00:00,1340544.2
2025-07-14 13:00:00,1375578.1
2025-07-14 14:00:00,1414751.2
2025-07-14 15:00:00,1461328.5
2025-07-14 16:00:00,1509361.9
2025-07-14 17:00:00,1519043.5
2025-07-14 18:00:00,1487039.8
2025-07-14 19:00:00,1430446.7
2025-07-14 20:00:00,1385751.6
2025-07-14 21:00:00,1305019.7
2025-07-14 22:00:00,1171584.5
2025-07-14 23:00:00,1034707.5
2025-07-15 00:00:00,916671.7
2025-07-15 01:00:00,825914.2
2025-07-15 02:00:00,765392.1
2025-07-15 03:00:00,727824.7
2025-07-15 04:00:00,714274.3
2025-07-15 05:00:00,730970.7
2025-07-15 06:00:00,811493.0
2025-07-15 07:00:00,925911.7
2025-07-15 08:00:00,1041496.4
2025-07-15 09:00:00,1162150.6
2025-07-15 10:00:00,1250926.2
2025-07-15 11:00:00,1326442.6
2025-07-15 12:00:00,1372284.9
2025-07-15 13:00:00,1423200.5
2025-07-15 14:00:00,1483053.6
2025-07-15 15:00:00,1558938.0
2025-07-15 16:00:00,1564272.4
2025-07-15 17:00:00,1587010.1
2025-07-15 18:00:00,1564544.4
2025-07-15 19:00:00,1536635.4
2025-07-15 20:00:00,1496783.9
2025-07-15 21:00:00,1409769.1
2025-07-15 22:00:00,1264888.6
2025-07-15 23:00:00,1123814.3
2025-07-16 00:00:00,998590.0
2025-07-16 01:00:00,906062.0
2025-07-16 02:00:00,835917.5
2025-07-16 03:00:00,792933.0
2025-07-16 04:00:00,775771.2
2025-07-16 05:00:00,790770.6
2025-07-16 06:00:00,876934.6
2025-07-16 07:00:00,990739.5
2025-07-16 08:00:00,1106352.2
2025-07-16 09:00:00,1232041.1
2025-07-16 10:00:00,1326548.9
2025-07-16 11:00:00,1411812.3
2025-07-16 12:00:00,1460629.1
2025-07-16 13:00:00,1507813.4
2025-07-16 14:00:00,1557122.8
2025-07-16 15:00:00,1616396.2
2025-07-16 16:00:00,1595785.9
2025-07-16 17:00:00,1591563.7
2025-07-16 18:00:00,1561511.2
2025-07-16 19:00:00,1556669.4
2025-07-16 20:00:00,1536601.3
2025-07-16 21:00:00,1450067.5
2025-07-16 22:00:00,1314740.1
2025-07-16 23:00:00,1179906.8
2025-07-17 00:00:00,1071301.3
2025-07-17 01:00:00,986271.3
2025-07-17 02:00:00,931049.1
2025-07-17 03:00:00,898896.7
2025-07-17 04:00:00,896040.1
2025-07-17 05:00:00,920489.5
